date;rua;numero;bairro;condominio;price;area;price_by_sqm;condominium_fee;iptu;rooms;bathrooms;garage;agent;agent_number;latitude;longitude;property_d;url
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;4040000;250;16.160;R$4.500 ;R$1.700 ;4;5;3;Artes Imóveis;(11) 3051-2811 ;-23.594.289;-46.669.601;67729103;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-250m2-venda-RS4040000-id-67729103/
25/07/17;LourenÌ¤o de Almeida;657;Vila Nova Conceição;Condomínio Maison Saint Laurent ;3600000;210;17.142;R$3.000 ;R$1.063 ;3;;3;KasaFÌÁcil Imóveis;(11) 4172-4664 ;-2.359.288;-46.668.027;50009710;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-210m2-venda-RS3600000-id-50009710/
25/07/17;Jerusalem;;Vila Nova Conceição;Condomínio Scliar ;6290000;420;14.976;R$4.300 ;;4;5;4;Imoveis Tofaneli;(11) 2925-8909 ;-23.594.838;-4.666.968;68227556;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-420m2-venda-RS6290000-id-68227556/
25/07/17;LourenÌ¤o de Almeida;;Vila Nova Conceição;Condomínio PIAZZA DI TREVI ;8780000;320;27.437;R$4.500 ;;3;5;4;HE Imóveis;(11) 5533-5703 ;-23.592.054;-46.668.015;58128643;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-320m2-venda-RS8780000-id-58128643/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;5850000;192;30.468;R$1.947 ;R$750 ;4;6;4;Lopes Maber;(11) 2148-2400 ;-23.596.852;-4.667.122;83529638;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-192m2-venda-RS5850000-id-83529638/
25/07/17;Domingos Fernandes;;Vila Nova Conceição;;1590000;128;12.421;R$1.250 ;R$300 ;3;3;1;Paulo Roberto Leardi - Jardins;(11) 3886-1000 ;-23.592.257;-46.668.961;83270712;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-128m2-venda-RS1590000-id-83270712/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;3850000;176;21.875;R$2.073 ;R$971 ;3;5;2;LOPES - Imóvel A;(11) 3071-4401 ;-23.596.674;-46.671.116;81656269;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-176m2-venda-RS3850000-id-81656269/
25/07/17;Coronel Artude Paula Ferreira;227;Vila Nova Conceição;Condomínio Villa Nuova ;7410000;357;20.756;R$4.000 ;R$20.000 ;4;6;5;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.597.027;-46.670.039;75953224;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS7410000-id-75953224/
25/07/17;Silva Correia;;Vila Nova Conceição;Condomínio Ilha de Saint Barthelemy ;4800000;411;11.678;R$4.000 ;;3;1;4;Colima Imóveis;(11) 5092-3388 ;-23.594.928;-4.667.819;79884623;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-411m2-venda-RS4800000-id-79884623/
25/07/17;Fernandes de Abreu;;Vila Nova Conceição;;4600000;262;17.557;R$3.300 ;R$1.100 ;4;6;4;LGV Consultoria de Imóveis;(11) 99908-9437 ;-23.590.191;-46.684.627;80085663;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-262m2-venda-RS4600000-id-80085663/
25/07/17;Inhambu;;Vila Nova Conceição;Condomínio Gran Parc Vila Nova ;7350000;287;25.609;R$4.300 ;R$1.480 ;4;6;5;Marcial Carlos de Oliveira;(11) 98204-3640 ;-23.596.575;-46.664.292;57948853;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-287m2-venda-RS7350000-id-57948853/
25/07/17;AntÌ«nio Joaquim de Moura Andrade;;Vila Nova Conceição;Condomínio Maison Adriana ;3140000;145;21.655;R$2.200 ;R$6.858 ;3;5;2;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.585.502;-46.669.185;75953645;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-145m2-venda-RS3140000-id-75953645/
25/07/17;Marcos Lopes;90;Vila Nova Conceição;Condomínio Palladio ;5950000;293;20.307;R$5.200 ;R$17.900 ;4;5;5;Bamberg Brokers;(11) 5522-8000 ;-23.596.068;-46.670.931;74346135;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-293m2-venda-RS5950000-id-74346135/
25/07/17;Coronel Artude Paula Ferreira;227;Vila Nova Conceição;Condomínio Villa Nuova ;6665000;357;18.669;R$4.000 ;R$20.000 ;4;6;5;RE/MAX Union;(11) 2898-2000 ;-23.597.027;-46.670.039;80846125;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS6665000-id-80846125/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;7500000;343;21.865;R$3.400 ;R$500 ;4;6;4;Paulo Roberto Leardi - Jardins;(11) 3886-1000 ;-23.594.289;-46.669.601;83270054;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-343m2-venda-RS7500000-id-83270054/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;2800000;141;19.858;R$1.743 ;R$4.000 ;3;2;1;Brasil Brokers - Vila Nova ConceiÌ¤Ì£o;(11) 2121-7244 ;-23.594.289;-46.669.601;83845042;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-141m2-venda-RS2800000-id-83845042/
25/07/17;LourenÌ¤o de Almeida;;Vila Nova Conceição;;6800000;310;21.935;R$4.200 ;R$1.200 ;4;5;4;Abyara Brokers - Filial Ibirapuera;(11) 3888-9200 ;-23.591.039;-46.667.347;77291384;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-310m2-venda-RS6800000-id-77291384/
25/07/17;Diogo Jacome;;Vila Nova Conceição;;3250000;157;20.700;R$1.500 ;;4;4;3;Leardi - Campo Belo;(11) 2528-1792 ;-23.596.819;-46.667.544;73793931;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-157m2-venda-RS3250000-id-73793931/
25/07/17;Marcos Lopes;;Vila Nova Conceição;Condomínio MAISON MADELEINE ;14800000;634;23.343;R$6.000 ;R$2.500 ;6;9;7;Realton Imóveis SA;(11) 3050-1440 ;-23.596.822;-46.671.057;83374333;https://www.vivareal.com.br/imovel/apartamento-6-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-634m2-venda-RS14800000-id-83374333/
25/07/17;Afonso Braz;;Vila Nova Conceição;Condomínio Caroline ;13300000;520;25.576;R$6.000 ;R$30.916 ;4;6;6;Sampa Brokers;(11) 94656-1000 ;-23.596.048;-46.664.992;54290697;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-520m2-venda-RS13300000-id-54290697/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;Condomínio Cap D'antibes ;3980000;250;15.920;R$3.300 ;R$1.700 ;4;6;3;Elite Properties;(11) 4550-4000 ;-23.594.536;-46.667.579;67743904;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-250m2-venda-RS3980000-id-67743904/
25/07/17;Coronel Artude Paula Ferreira;227;Vila Nova Conceição;Condomínio Villa Nuova ;6665000;357;18.669;R$4.000 ;R$20.000 ;4;6;5;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.597.027;-46.670.039;75953222;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS6665000-id-75953222/
25/07/17;Coronel Artude Paula Ferreira;227;Vila Nova Conceição;Condomínio Villa Nuova ;7035000;357;19.705;R$4.000 ;R$20.000 ;4;6;5;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.597.027;-46.670.039;75953394;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS7035000-id-75953394/
25/07/17;Afonso Braz;;Vila Nova Conceição;Condomínio Maison Charlotte ;8500000;360;23.611;R$6.100 ;R$2.250 ;4;6;4;COLETTA REALTY;(11) 2883-5611 ;-23.596.091;-46.666.207;70993188;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-360m2-venda-RS8500000-id-70993188/
25/07/17;HÌ©lio Pellegrino;;Vila Nova Conceição;Condomínio Green Garden ;3900000;276;14.130;R$2.625 ;R$11.800 ;3;6;5;Elite Properties;(11) 4550-4000 ;-23.597.302;-46.666.481;75249004;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-276m2-venda-RS3900000-id-75249004/
25/07/17;ProfessoFiladelfo Azevedo;;Vila Nova Conceição;Condomínio Carla Paola ;3730000;300;12.433;R$1.650 ;;4;1;3;Colima Imóveis;(11) 5092-3388 ;-23.588.386;-46.670.538;79884677;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-300m2-venda-RS3730000-id-79884677/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;;4400000;270;16.296;R$5.500 ;R$2.000 ;3;6;4;LOPES PRIME;(11) 3894-1000 ;-2.359.081;-46.670.515;81916543;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-270m2-venda-RS4400000-id-81916543/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;;4400000;270;16.296;R$5.500 ;R$2.000 ;3;6;4;Local Imóveis - PacaembÌ¼;(11) 3677-0555 ;-2.359.081;-46.670.515;81935058;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-270m2-venda-RS4400000-id-81935058/
25/07/17;PraÌ¤a Pereira Coutinho;;Vila Nova Conceição;Condomínio Clemont Ferrant ;16000000;654;24.464;R$15.000 ;R$6.000 ;4;5;6;RE/MAX Union;(11) 2898-2000 ;-2.359.255;-46.669.439;80844985;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-654m2-venda-RS16000000-id-80844985/
25/07/17;Marcos Lopes;90;Vila Nova Conceição;Condomínio Palladio ;5950000;293;20.307;R$5.200 ;R$1.790 ;3;3;5;Bossa Nova Sotheby's International Realty;(11) 3061-0000 ;-23.596.068;-46.670.931;63595598;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-293m2-venda-RS5950000-id-63595598/
25/07/17;EscobaOrtiz;;Vila Nova Conceição;;7000000;354;19.774;R$5.200 ;R$25.000 ;4;4;4;Lions Negócios Imobiliários;(11) 3205-1508 ;-23.592.333;-46.666.795;77865156;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-354m2-venda-RS7000000-id-77865156/
25/07/17;PraÌ¤a Pereira Coutinho;;Vila Nova Conceição;;2600000;195;13.333;R$2.600 ;R$1.100 ;3;5;3;Imóveis Fonseca Brokers;(11) 99492-6345 ;-23.593.284;-46.669.111;70896823;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-195m2-venda-RS2600000-id-70896823/
25/07/17;Inajaroba;;Vila Nova Conceição;Condomínio Le Palais ;10850000;401;27.057;R$4.500 ;R$2.364 ;4;6;5;Bossa Nova Sotheby's International Realty;(11) 3061-0000 ;-23.596.692;-46.666.035;61536438;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-401m2-venda-RS10850000-id-61536438/
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;1945000;112;17.366;R$1.700 ;R$595 ;2;;2;Sh Prime - Negócios Imobiliários;(11) 5171-0060 ;-23.596.205;-46.669.337;82592934;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1945000-id-82592934/
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;1800000;112;16.071;R$1.700 ;R$595 ;2;2;2;Sh Prime - Negócios Imobiliários;(11) 5171-0060 ;-23.596.205;-46.669.337;82593218;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1800000-id-82593218/
25/07/17;Coronel Artude Paula Ferreira;132;Vila Nova Conceição;Condomínio MAISON JACQUELINE ;6000000;311;19.292;R$3.500 ;R$11.000 ;4;1;4;Baroni Imóveis;(11) 5053-7099 ;-23.596.664;-46.670.057;68606160;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-311m2-venda-RS6000000-id-68606160/
25/07/17;Visconde da Luz;;Vila Nova Conceição;Condomínio Cosmos ;1600000;157;10.191;R$1.850 ;R$550 ;3;4;2;COSEBRA NEGÌÒCIOS IMOBILIÌRIOS;(11) 3848-9300 ;-23.593.779;-4.667.569;54477245;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-157m2-venda-RS1600000-id-54477245/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;Condomínio Golden Park ;4900000;270;18.148;R$4.900 ;R$2.000 ;3;;4;Atelie dos Imóveis;(11) 3900-2131 ;-23.590.906;-46.670.084;74149888;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-270m2-venda-RS4900000-id-74149888/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;Condomínio Fernand Leger ;2650000;180;14.722;R$2.554 ;R$500 ;4;3;3;UP Real Estate;(11) 4117-1741 ;-23.594.127;-46.670.871;76478668;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2650000-id-76478668/
25/07/17;BrÌÁs Cardoso;;Vila Nova Conceição;;5000000;256;19.531;R$3.822 ;R$2.053 ;4;2;4;Brasil Brokers - Jardins;(11) 2121-7244 ;-23.593.196;-46.669.098;80886703;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-256m2-venda-RS5000000-id-80886703/
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;1800000;112;16.071;R$1.700 ;R$595 ;2;2;2;Jardins&Co;(11) 3047-1033 ;-23.596.205;-46.669.337;82909488;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1800000-id-82909488/
25/07/17;Marcos Lopes;;Vila Nova Conceição;Condomínio Solar de ItapoÌ£ ;830000;85;9.764;R$727 ;R$115 ;3;2;1;Realton Imóveis SA;(11) 3050-1440 ;-23.596.264;-46.670.719;83673860;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-85m2-venda-RS830000-id-83673860/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;;4200000;241;17.427;R$3.650 ;R$1.150 ;4;6;4;Lopes Maber;(11) 2148-2400 ;-23.590.619;-46.668.296;79050552;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-241m2-venda-RS4200000-id-79050552/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;Condomínio Du Champ Vilon ;2300000;154;14.935;R$2.450 ;R$675 ;2;2;2;Mautone Imoveis;(11) 4861-4200 ;-23.590.423;-46.671.167;80268969;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-154m2-venda-RS2300000-id-80268969/
25/07/17;Inajaroba;;Vila Nova Conceição;;3750000;190;19.736;R$2.700 ;;3;4;4;Invest Pronto Imóveis;(11) 2276-0739 ;-23.596.832;-46.665.415;81114368;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-190m2-venda-RS3750000-id-81114368/
25/07/17;Silva Correia;;Vila Nova Conceição;Condomínio Magnum Duplex ;1250000;77;16.233;R$900 ;R$350 ;1;1;1;Lello - Vila Nova / Vendas;(11) 5053-8895 ;-23.594.969;-46.678.454;81455120;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-77m2-venda-RS1250000-id-81455120/
25/07/17;HÌ©lio Pellegrino;;Vila Nova Conceição;;3800000;235;16.170;R$1.654 ;;3;3;1;Rocca e FranÌ¤a Negócios Imobiliários;(11) 5041-7825 ;-235.978;-466.747;52415002;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-235m2-venda-RS3800000-id-52415002/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;7590000;355;21.380;R$3.900 ;R$400 ;4;5;4;LOPES - Imóvel A;(11) 3071-4401 ;-23.594.289;-46.669.601;78003601;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-355m2-venda-RS7590000-id-78003601/
25/07/17;Jerusalem;;Vila Nova Conceição;;3710000;230;16.130;R$3.000 ;R$1.100 ;4;;3;SOUZA PERA NEGOCIOS IMOBILIARIOS;(11) 3323-1032 ;-23.595.366;-46.669.598;76959006;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-230m2-venda-RS3710000-id-76959006/
25/07/17;Monte AprazÌ_vel;;Vila Nova Conceição;Condomínio Park Village Vnc ;4780000;293;16.313;R$3.300 ;R$12.000 ;3;1;4;Baroni Imóveis;(11) 5053-7099 ;-23.596.368;-46.672.237;66959424;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-293m2-venda-RS4780000-id-66959424/
25/07/17;Afonso Braz;;Vila Nova Conceição;;8500000;357;23.809;R$6.500 ;R$2.240 ;3;2;5;LOPES - Imóvel A;(11) 3071-4401 ;-23.595.506;-4.666.846;80507846;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS8500000-id-80507846/
25/07/17;JoÌ£o LourenÌ¤o;763;Vila Nova Conceição;Condomínio Maison D'amboise ;930000;80;11.625;R$840 ;R$170 ;2;2;;Practical;(11) 5532-8100 ;-23.589.385;-46.671.467;83412049;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-80m2-venda-RS930000-id-83412049/
25/07/17;Domingos Leme;;Vila Nova Conceição;Condomínio Number One ;12000000;675;17.777;R$9.000 ;;5;7;5;Forte Prime Imoveis;(11) 3437-7777 ;-23.591.561;-46.670.115;77923215;https://www.vivareal.com.br/imovel/apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-675m2-venda-RS12000000-id-77923215/
25/07/17;LourenÌ¤o de Almeida;657;Vila Nova Conceição;Condomínio Maison Saint Laurent ;4400000;210;20.952;R$3.000 ;R$1.088 ;3;5;3;Rocca e FranÌ¤a Negócios Imobiliários;(11) 5041-7825 ;-2.359.288;-46.668.027;56549802;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-210m2-venda-RS4400000-id-56549802/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;Condomínio PaÌ¤o de Villa Nova ;998000;105;9.504;R$950 ;R$250 ;3;1;1;Realton Imóveis SA;(11) 3050-1440 ;-23.590.317;-4.667.169;83377944;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-105m2-venda-RS998000-id-83377944/
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;1950000;112;17.410;R$1.700 ;R$595 ;3;3;2;2House Imóveis;(11) 2729-1333 ;-23.596.205;-46.669.337;73032607;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1950000-id-73032607/
25/07/17;AntÌ«nio Joaquim de Moura Andrade;;Vila Nova Conceição;Condomínio Maison Adriana ;3500000;203;17.241;R$2.200 ;;3;3;2;Century21- Diamante;(11) 3578-5444 ;-23.585.502;-46.669.185;80959628;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-203m2-venda-RS3500000-id-80959628/
25/07/17;Domingos Leme;;Vila Nova Conceição;Condomínio Number One ;12000000;676;17.751;R$9.795 ;R$5.791 ;5;7;5;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.591.561;-46.670.115;68469181;https://www.vivareal.com.br/imovel/apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-676m2-venda-RS12000000-id-68469181/
25/07/17;Diogo Jacome;;Vila Nova Conceição;Condomínio Lå«adresse ;3340000;157;21.273;R$1.800 ;R$5.000 ;3;1;3;Baroni Imóveis;(11) 5053-7099 ;-23.596.733;-46.667.428;66906186;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-157m2-venda-RS3340000-id-66906186/
25/07/17;Visconde da Luz;;Vila Nova Conceição;Condomínio Cosmos ;1700000;159;10.691;R$1.650 ;R$488 ;3;5;2;Elite Properties;(11) 4550-4000 ;-23.593.786;-4.667.565;69241343;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-159m2-venda-RS1700000-id-69241343/
25/07/17;BrÌÁs Cardoso;;Vila Nova Conceição;;3580000;200;17.900;R$4.037 ;R$1.800 ;3;;5;Imob;(11) 3355-7373 ;-23.593.196;-46.669.098;69532250;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-200m2-venda-RS3580000-id-69532250/
25/07/17;Afonso Braz;;Vila Nova Conceição;;15000000;545;27.522;R$7.780 ;R$3.400 ;4;5;6;Imob;(11) 3355-7373 ;-23.595.506;-4.666.846;54352998;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-545m2-venda-RS15000000-id-54352998/
25/07/17;AntÌ«nio Joaquim de Moura Andrade;;Vila Nova Conceição;Condomínio Maison Adriana ;3200000;145;22.068;R$1.827 ;R$520 ;3;4;2;Plenitude Imóveis;(11) 4328-5001 ;-23.585.502;-46.669.185;81308725;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-145m2-venda-RS3200000-id-81308725/
25/07/17;DoutoEduardo de Souza Aranha;;Vila Nova Conceição;Condomínio Irlanda ;1050000;105;10.000;R$900 ;;3;3;1;Immobili;(11) 2365-8065 ;-23.588.064;-4.667.298;81837754;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-105m2-venda-RS1050000-id-81837754/
25/07/17;Santo Amaro;;Vila Nova Conceição;Condomínio Vila Nova ;745000;94;7.925;R$700 ;R$200 ;3;1;1;Lello - Vila Nova / Vendas;(11) 5053-8895 ;-23.585.999;-46.671.206;81973534;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-94m2-venda-RS745000-id-81973534/
25/07/17;Afonso Braz;;Vila Nova Conceição;Condomínio Maison Charlotte ;8600000;362;23.756;R$6.300 ;R$2.730 ;4;6;5;Forte Prime Imoveis;(11) 3437-7777 ;-23.596.091;-46.666.206;61150339;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-362m2-venda-RS8600000-id-61150339/
25/07/17;Marcos Lopes;;Vila Nova Conceição;Condomínio Exact Vila Nova ;2000000;124;16.129;R$1.500 ;R$600 ;2;3;2;Realton Imóveis SA;(11) 3050-1440 ;-23.597.099;-46.671.465;83374429;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-124m2-venda-RS2000000-id-83374429/
25/07/17;HÌ©lio Pellegrino;374;Vila Nova Conceição;Condomínio PraÌ¤a Vila Nova ;10150000;421;24.109;R$5.500 ;R$2.900 ;4;5;5;Bossa Nova Sotheby's International Realty;(11) 3061-0000 ;-23.597.315;-46.668.746;75155227;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-421m2-venda-RS10150000-id-75155227/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;Condomínio Du Champ Vilon ;2300000;155;14.838;R$2.450 ;R$670 ;3;2;2;Imobiliária Prime Brokers;(11) 5599-3131 ;-23.590.423;-46.671.167;80313544;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-155m2-venda-RS2300000-id-80313544/
25/07/17;Gararu;;Vila Nova Conceição;;1800000;112;16.071;R$1.700 ;R$595 ;2;4;2;Siga Imóveis;(11) 2738-2378 ;-23.596.485;-46.668.715;80984970;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1800000-id-80984970/
25/07/17;Marcos Lopes;90;Vila Nova Conceição;Condomínio Palladio ;7200000;294;24.489;R$5.400 ;R$1.407 ;4;6;5;ALVO GESTAO IMOBILIARIA;(11) 3064-0707 ;-23.596.068;-46.670.931;68469120;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-294m2-venda-RS7200000-id-68469120/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;Condomínio Cap D'antibes ;4300000;251;17.131;R$4.040 ;R$1.714 ;4;6;3;Martins Vieira Imoveis;(11) 5051-0273 ;-23.594.536;-46.667.579;71606499;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-251m2-venda-RS4300000-id-71606499/
